"lp";"date_bt_ini";"date_bt_out";"phase_total";"zustimmg";"leadingcom";"completed";"nummer";"election";"potLoss_same90";"potGain_same90"
14;"2000-10-31";"2001-02-15";107;0;3;1;4469;0;0;0
14;"2000-11-01";"2000-12-08";37;1;9;1;4470;0;0;0
14;"2000-10-24";"2000-11-16";23;1;2;1;4471;0;0;0
14;"2000-11-24";"2001-01-25";62;1;7;1;4472;0;0;0
14;"2000-12-14";"2001-03-15";91;0;16;1;4473;0;0;0
14;"2000-11-24";"2001-05-17";174;0;16;1;4474;0;0;0
14;"2000-09-26";"2000-10-12";16;0;4;1;4485;0;0;0
14;"2000-09-26";"2000-10-27";31;1;9;1;4486;0;0;0
14;"2000-10-26";"2000-11-16";21;NA;9;0;4494;0;0;0
14;"2000-10-24";"2000-11-16";23;0;2;1;4495;0;0;0
14;"2000-10-24";"2000-12-01";38;0;2;1;4496;0;0;0
14;"2000-11-17";"2001-02-15";90;0;3;1;4497;0;0;0
14;"2000-11-22";"2001-03-08";106;1;3;1;4498;0;0;0
14;"2000-11-22";"2001-02-15";85;0;3;1;4499;0;0;0
14;"2000-12-21";"2001-03-15";84;0;3;1;4500;0;0;0
14;"2000-11-17";"2001-03-08";111;0;3;1;4501;0;0;0
14;"2000-11-17";"2001-03-08";111;0;16;1;4502;0;0;0
14;"2000-12-21";"2001-03-15";84;0;3;1;4503;0;0;0
14;"2000-11-22";"2001-03-08";106;1;3;1;4504;0;0;0
14;"2000-11-17";"2001-03-29";132;1;3;1;4505;0;0;0
14;"2000-11-24";"2001-02-16";84;1;4;1;4506;0;0;0
14;"2000-10-09";"2000-11-16";38;0;2;1;4509;0;0;0
14;"2000-10-09";"2000-11-16";38;1;14;1;4510;0;0;0
14;"2000-10-10";"2000-11-16";37;NA;9;0;4511;0;0;0
14;"2000-10-10";"2000-11-10";31;0;14;1;4512;0;0;0
14;"2000-11-13";"2001-01-25";73;1;16;1;4521;0;0;0
14;"2000-12-14";"2001-06-21";189;1;3;1;4522;0;0;0
14;"2000-12-14";"2001-06-21";189;1;3;1;4523;0;0;0
14;"2000-11-07";"2001-02-08";93;0;14;1;4533;0;0;0
14;"2000-11-08";"2000-11-10";2;1;16;0;4535;0;0;0
14;"2001-02-23";"2001-06-21";118;1;2;1;4537;0;0;0
14;"2001-01-12";"2001-07-05";174;0;1;1;4538;0;0;0
14;"2001-01-31";"2001-04-05";64;1;21;1;4539;0;0;0
14;"2001-02-23";"2001-06-21";118;1;4;1;4540;0;0;0
14;"2001-01-12";"2001-04-06";84;0;2;1;4541;0;0;0
14;"2001-03-15";"2001-10-11";210;1;2;1;4542;0;0;0
14;"2001-01-31";"2001-03-08";36;1;14;1;4543;0;0;0
14;"2000-11-14";"2001-02-08";86;NA;2;0;4544;0;0;0
14;"2000-11-14";"2001-04-05";142;NA;21;0;4545;0;0;0
14;"2000-11-15";"2000-11-16";1;1;9;1;4547;0;0;0
14;"2000-11-15";"2000-11-16";1;1;9;1;4548;0;0;0
14;"2001-01-12";"2001-01-26";14;0;2;1;4551;0;0;0
14;"2000-11-28";"2000-11-30";2;1;7;1;4554;0;0;0
14;"2000-12-06";"2001-11-15";344;1;25;1;4560;0;0;0
14;"2001-03-15";"2001-06-29";106;0;16;1;4561;0;0;0
14;"2001-03-06";"2001-04-05";30;0;3;1;4562;0;0;0
14;"2001-05-10";"2001-07-05";56;1;16;1;4563;0;0;0
14;"2001-05-09";"2002-05-17";373;1;25;0;4564;0;0;0
14;"2001-04-05";"2001-10-18";196;1;9;1;4565;0;0;0
14;"2001-03-28";"2001-10-11";197;0;4;1;4566;0;0;0
14;"2001-03-06";"2001-07-05";121;1;3;1;4567;0;0;0
14;"2001-03-23";"2001-06-21";90;1;21;1;4568;0;0;0
14;"2001-08-17";"2001-12-13";118;1;16;1;4569;0;0;0
14;"2001-04-26";"2001-11-08";196;1;7;1;4570;0;0;0
14;"2001-05-17";"2001-07-05";49;1;14;1;4571;0;0;0
14;"2001-03-06";"2001-06-29";115;0;25;1;4572;0;0;0
14;"2001-02-23";"2001-03-16";21;NA;2;0;4573;0;0;0
14;"2001-03-06";"2001-07-05";121;0;3;1;4574;0;0;0
14;"2001-03-28";"2001-06-28";92;0;16;1;4575;0;0;0
14;"2001-03-05";"2001-11-08";248;0;16;1;4576;0;0;0
14;"2001-03-30";"2001-06-21";83;1;3;1;4577;0;0;0
14;"2001-03-23";"2001-05-18";56;1;2;1;4578;0;0;0
14;"2001-03-06";"2001-05-17";72;1;9;1;4579;0;0;0
14;"2001-03-06";"2001-07-05";121;0;3;1;4580;0;0;0
14;"2001-01-16";"2001-04-06";80;NA;2;0;4581;0;0;0
14;"2001-01-16";"2001-03-16";59;1;2;1;4582;0;0;0
14;"2001-01-24";"2001-01-26";2;1;2;1;4586;0;0;0
14;"2001-06-21";"2002-03-21";273;1;14;1;4587;0;0;0
14;"2001-03-12";"2001-04-06";25;1;2;1;4588;0;0;0
14;"2001-03-30";"2001-05-18";49;1;14;1;4589;0;0;0
14;"2001-03-29";"2001-09-27";182;1;3;1;4590;0;0;0
14;"2001-04-26";"2001-06-21";56;1;1;1;4591;0;0;0
14;"2001-03-26";"2001-04-06";11;1;14;0;4592;0;0;0
14;"2001-04-26";"2001-07-05";70;1;25;1;4593;0;0;0
14;"2001-04-26";"2001-06-21";56;0;2;1;4594;0;0;0
14;"2001-03-26";"2001-05-11";46;0;14;1;4595;0;0;0
14;"2001-02-06";"2001-02-15";9;1;7;1;4600;0;0;0
14;"2001-02-13";"2001-06-01";108;NA;2;0;4607;0;0;0
14;"2001-02-14";"2001-04-06";51;NA;14;0;4609;0;0;0
14;"2001-05-04";"2001-06-22";49;0;2;1;4611;0;0;0
14;"2001-05-04";"2001-06-21";48;0;16;1;4612;0;0;0
14;"2001-04-06";"2001-09-27";174;0;3;1;4613;0;0;0
14;"2001-04-02";"2001-06-22";81;0;2;1;4614;0;0;0
14;"2001-04-26";"2001-06-01";36;1;2;1;4615;0;0;0
14;"2001-05-17";"2001-11-09";176;0;25;1;4616;0;0;0
14;"2001-05-07";"2001-07-05";59;1;9;1;4618;0;0;0
14;"2002-01-23";"2002-02-28";36;0;1;1;4619;0;0;0
14;"2001-03-06";"2001-06-21";107;NA;1;0;4620;0;0;0
14;"2001-05-25";"2001-10-18";146;1;3;1;4622;0;0;0
14;"2001-03-13";"2001-06-22";101;NA;1;0;4626;0;0;0
14;"2001-06-21";"2002-03-14";266;0;9;1;4631;0;0;0
14;"2001-05-25";"2001-06-28";34;1;9;1;4632;0;0;0
14;"2001-05-14";"2001-06-21";38;0;4;1;4633;0;0;0
14;"2001-05-18";"2001-06-28";41;0;25;1;4634;0;0;0
14;"2001-06-27";"2002-02-21";239;0;1;1;4635;0;0;0
14;"2001-05-17";"2001-06-21";35;1;3;1;4636;0;0;0
14;"2001-05-25";"2001-06-29";35;1;9;1;4637;0;0;0
14;"2001-06-20";"2001-11-08";141;1;16;1;4638;0;0;0
14;"2001-05-25";"2001-06-29";35;1;16;1;4639;0;0;0
14;"2001-05-17";"2001-07-05";49;0;3;1;4640;0;0;0
14;"2001-05-25";"2001-06-28";34;1;3;1;4641;0;0;0
14;"2001-05-17";"2001-06-21";35;1;3;1;4642;0;0;0
14;"2001-05-17";"2001-07-05";49;1;3;1;4643;0;0;0
14;"2001-04-23";"2001-05-31";38;1;16;1;4644;0;0;0
14;"2001-04-23";"2001-06-22";60;1;1;1;4645;0;0;0
14;"2001-05-17";"2002-01-31";259;0;3;1;4646;0;0;0
14;"2001-06-11";"2001-11-08";150;0;3;1;4657;0;0;0
14;"2001-06-15";"2001-11-08";146;1;2;1;4658;0;0;0
14;"2001-05-25";"2001-06-22";28;0;9;1;4659;0;0;0
14;"2001-08-17";"2001-11-15";90;0;16;1;4660;0;0;0
14;"2001-05-08";"2001-07-06";59;1;2;1;4662;0;0;0
14;"2001-05-08";"2001-07-06";59;1;2;1;4664;0;0;0
14;"2001-05-08";"2001-06-28";51;NA;9;0;4665;0;0;0
14;"2001-05-08";"2001-10-19";164;0;4;1;4666;0;0;0
14;"2001-05-09";"2001-11-30";205;0;16;1;4667;0;0;0
14;"2001-06-25";"2001-07-06";11;NA;2;0;4668;0;0;0
14;"2001-08-31";"2001-11-08";69;1;16;1;4669;0;0;0
14;"2001-06-27";"2001-10-11";106;1;16;1;4670;0;0;0
14;"2001-09-20";"2002-01-21";123;1;1;1;4671;0;0;0
14;"2001-06-25";"2001-07-06";11;NA;2;0;4672;0;0;0
14;"2001-06-15";"2001-06-28";13;0;9;1;4673;0;0;0
14;"2001-08-31";"2001-10-11";41;NA;16;0;4674;0;0;0
14;"2001-07-02";"2002-01-24";206;1;3;1;4675;0;0;0
14;"2001-05-31";"2001-09-26";118;1;16;1;4676;0;0;0
14;"2001-05-31";"2001-10-18";140;0;16;1;4677;0;0;0
14;"2001-05-14";"2001-07-06";53;1;2;1;4678;0;0;0
14;"2001-05-14";"2001-10-11";150;0;16;1;4679;0;0;0
14;"2001-05-15";"2001-06-01";17;1;2;1;4681;0;0;0
14;"2001-06-25";"2001-07-06";11;NA;2;0;4684;0;0;0
14;"2001-05-29";"2001-07-06";38;NA;9;0;4687;0;0;0
14;"2001-05-29";"2002-02-21";268;0;1;1;4688;0;0;0
14;"2001-11-23";"2002-01-25";63;0;16;1;4691;0;0;0
14;"2001-09-07";"2001-10-18";41;NA;2;0;4692;0;0;0
14;"2001-08-17";"2001-11-15";90;1;25;1;4693;0;0;0
14;"2001-06-25";"2001-07-06";11;1;9;1;4694;0;0;0
14;"2001-08-17";"2001-11-29";104;0;16;1;4695;0;0;0
14;"2001-09-07";"2001-11-09";63;1;9;1;4696;0;0;0
14;"2001-08-31";"2001-11-09";70;1;14;1;4697;0;0;0
14;"2001-09-07";"2001-11-15";69;0;21;1;4698;0;0;0
14;"2001-09-07";"2002-03-01";175;0;9;1;4699;0;0;0
14;"2001-08-31";"2001-11-09";70;0;4;1;4700;0;0;0
14;"2001-06-22";"2001-11-15";146;0;16;1;4702;0;0;0
14;"2001-06-19";"2001-10-18";121;1;2;1;4705;0;0;0
14;"2001-06-19";"2001-07-06";17;0;14;1;4706;0;0;0
14;"2001-06-20";"2001-11-15";148;NA;21;0;4708;0;0;0
14;"2001-06-26";"2001-11-09";136;1;2;1;4710;0;0;0
14;"2001-06-26";"2002-04-18";296;0;1;1;4711;0;0;0
14;"2001-06-26";"2002-01-25";213;NA;16;0;4712;0;0;0
14;"2001-10-17";"2001-11-15";29;NA;2;0;4724;0;0;0
14;"2001-10-01";"2001-11-08";38;0;3;1;4725;0;0;0
14;"2001-10-12";"2001-11-09";28;NA;2;0;4726;0;0;0
14;"2001-10-05";"2001-11-29";55;0;3;1;4727;0;0;0
14;"2001-10-04";"2001-12-13";70;1;9;1;4728;0;0;0
14;"2001-12-07";"2002-04-26";140;1;14;1;4729;0;0;0
14;"2001-10-24";"2002-04-26";184;0;16;0;4730;0;0;0
14;"2001-11-01";"2001-11-29";28;0;25;1;4731;0;0;0
14;"2001-09-10";"2001-11-27";78;1;9;1;4732;0;0;0
14;"2001-10-10";"2002-04-25";197;1;3;1;4733;0;0;0
14;"2001-08-17";"2001-11-30";105;0;9;1;4734;0;0;0
14;"2001-10-05";"2001-11-15";41;0;16;1;4735;0;0;0
14;"2001-10-17";"2001-11-15";29;1;7;1;4736;0;0;0
14;"2001-10-05";"2001-11-29";55;1;3;1;4737;0;0;0
14;"2001-10-05";"2001-11-08";34;1;3;1;4738;0;0;0
14;"2001-10-05";"2001-11-29";55;1;3;1;4739;0;0;0
14;"2001-10-10";"2001-11-15";36;1;4;1;4740;0;0;0
14;"2001-11-01";"2002-01-31";91;1;14;1;4741;0;0;0
14;"2001-11-22";"2002-01-31";70;0;9;1;4742;0;0;0
14;"2001-10-05";"2001-11-08";34;1;3;1;4743;0;0;0
14;"2001-10-05";"2002-03-01";147;0;9;1;4744;0;0;0
14;"2001-10-10";"2001-11-09";30;1;14;1;4745;0;0;0
14;"2001-10-01";"2001-12-13";73;1;1;1;4746;0;0;0
14;"2001-11-01";"2001-12-14";43;1;7;1;4747;0;0;0
14;"2001-10-10";"2001-12-13";64;1;25;1;4748;0;0;0
14;"2001-10-05";"2002-01-31";118;1;3;1;4749;0;0;0
14;"2001-10-05";"2001-11-15";41;1;3;1;4750;0;0;0
14;"2001-11-08";"2002-01-24";77;1;7;1;4751;0;0;0
14;"2001-10-01";"2001-11-08";38;0;3;1;4752;0;0;0
14;"2001-11-23";"2002-05-17";175;0;16;1;4753;0;0;0
14;"2001-10-05";"2002-01-31";118;0;3;1;4755;0;0;0
14;"2001-10-24";"2002-02-01";100;0;25;1;4756;0;0;0
14;"2001-09-10";"2001-11-09";60;0;3;1;4757;0;0;0
14;"2001-10-01";"2001-11-08";38;0;3;1;4758;0;0;0
14;"2001-10-05";"2002-02-21";139;1;3;1;4759;0;0;0
14;"2001-10-05";"2001-11-29";55;1;3;1;4760;0;0;0
14;"2001-10-04";"2002-01-25";113;0;25;1;4761;0;0;0
14;"2001-10-10";"2001-11-15";36;1;3;1;4762;0;0;0
14;"2001-09-10";"2002-02-22";165;0;16;1;4763;0;0;0
14;"2001-10-05";"2002-01-31";118;1;3;1;4764;0;0;0
14;"2001-10-05";"2002-01-24";111;0;3;1;4765;0;0;0
14;"2001-10-05";"2001-11-15";41;0;9;1;4766;0;0;0
14;"2001-09-10";"2001-11-09";60;1;9;1;4767;0;0;0
14;"2001-11-12";"2001-12-14";32;NA;2;0;4774;0;0;0
14;"2001-10-30";"2001-11-15";16;1;3;1;4775;0;0;0
14;"2001-11-01";"2001-11-09";8;0;7;1;4776;0;0;0
14;"2001-11-01";"2001-12-14";43;0;21;1;4777;0;0;0
14;"2001-12-07";"2002-03-22";105;0;21;1;4778;0;0;0
14;"2001-10-29";"2001-11-29";31;0;25;1;4779;0;0;0
14;"2001-10-01";"2001-11-30";60;0;16;1;4780;0;0;0
14;"2001-10-30";"2002-03-14";135;0;3;1;4781;0;0;0
14;"2001-10-01";"2002-03-21";171;0;21;1;4782;0;0;0
14;"2001-10-01";"2001-11-15";45;0;9;1;4783;0;0;0
14;"2001-09-11";"2001-12-14";94;NA;21;0;4785;0;0;0
14;"2001-09-11";"2001-11-09";59;NA;7;0;4786;0;0;0
14;"2001-09-11";"2001-12-14";94;1;2;1;4787;0;0;0
14;"2001-10-04";"2002-04-26";204;0;16;1;4789;0;0;0
14;"2001-10-04";"2001-11-09";36;0;14;1;4790;0;0;0
14;"2001-09-24";"2001-11-15";52;1;2;1;4791;0;0;0
14;"2001-09-24";"2001-11-09";46;0;2;1;4792;0;0;0
14;"2001-10-24";"2001-11-30";37;1;14;1;4795;0;0;0
14;"2001-11-01";"2001-11-30";29;NA;9;0;4796;0;0;0
14;"2001-11-21";"2002-01-31";71;0;3;1;4797;0;0;0
14;"2001-12-07";"2002-02-21";76;0;7;1;4798;0;0;0
14;"2001-10-22";"2001-11-29";38;1;16;1;4799;0;0;0
14;"2001-12-07";"2002-04-18";132;0;16;1;4800;0;0;0
14;"2001-11-12";"2002-03-14";122;0;3;1;4801;0;0;0
14;"2001-11-21";"2002-06-13";204;1;3;1;4802;0;0;0
14;"2001-10-09";"2001-11-30";52;NA;14;0;4805;0;0;0
14;"2001-10-09";"2001-11-30";52;1;9;1;4807;0;0;0
14;"2001-10-09";"2001-11-09";31;0;9;1;4808;0;0;0
14;"2001-10-16";"2001-12-14";59;0;2;1;4812;0;0;0
14;"2001-10-17";"2002-03-21";155;1;16;1;4814;0;0;0
14;"2001-12-07";"2002-01-31";55;1;2;1;4817;0;0;0
14;"2001-12-20";"2002-02-28";70;1;25;1;4818;0;0;0
14;"2002-01-17";"2002-03-14";56;1;2;1;4819;0;0;0
14;"2002-01-17";"2002-02-28";42;1;7;1;4820;0;0;0
14;"2001-12-10";"2002-03-22";102;1;3;1;4821;0;0;0
14;"2001-12-07";"2002-01-31";55;1;2;1;4822;0;0;0
14;"2002-02-06";"2002-07-04";148;0;3;1;4823;0;0;0
14;"2001-11-06";"2002-03-14";128;NA;2;0;4826;0;0;0
14;"2001-11-06";"2001-11-29";23;0;2;1;4827;0;0;0
14;"2001-11-06";"2001-11-15";9;1;16;1;4828;0;0;0
14;"2001-11-08";"2001-12-14";36;NA;14;0;4831;0;0;0
14;"2001-12-04";"2001-12-14";10;1;14;1;4832;0;0;0
14;"2002-01-14";"2002-03-01";46;1;14;1;4833;0;0;0
14;"2001-11-08";"2002-03-01";113;NA;14;0;4835;0;0;0
14;"2001-12-04";"2002-04-25";142;1;7;1;4838;0;0;0
14;"2002-01-10";"2002-03-14";63;1;3;1;4839;0;0;0
14;"2002-01-10";"2002-03-14";63;1;3;1;4840;0;0;0
14;"2001-12-07";"2002-02-21";76;1;3;1;4841;0;0;0
14;"2002-01-17";"2002-01-31";14;0;2;1;4842;0;0;0
14;"2002-01-10";"2002-03-14";63;0;3;1;4843;0;0;0
14;"2002-01-23";"2002-02-28";36;1;2;1;4844;0;0;0
14;"2002-02-27";"2002-04-26";58;1;25;1;4845;0;0;0
14;"2002-01-17";"2002-04-18";91;1;9;1;4846;0;0;0
14;"2002-01-31";"2002-04-18";77;1;3;1;4847;0;0;0
14;"2002-01-10";"2002-04-18";98;0;3;1;4848;0;0;0
14;"2001-11-12";"2002-02-28";108;NA;2;0;4849;0;0;0
14;"2001-11-13";"2002-01-31";79;1;16;1;4850;0;0;0
14;"2001-11-14";"2002-03-22";128;1;4;1;4852;0;0;0
14;"2002-01-18";"2002-03-22";63;1;9;1;4853;0;0;0
14;"2001-12-11";"2002-04-19";129;NA;14;0;4860;0;0;0
14;"2001-12-12";"2002-04-26";135;NA;25;0;4864;0;0;0
14;"2002-02-11";"2002-04-18";66;1;3;1;4865;0;0;0
14;"2002-02-11";"2002-03-15";32;0;2;1;4867;0;0;0
14;"2002-02-11";"2002-03-22";39;0;7;1;4868;0;0;0
14;"2002-02-15";"2002-03-22";35;0;3;1;4869;0;0;0
14;"2002-02-11";"2002-04-25";73;0;3;1;4870;0;0;0
14;"2002-02-11";"2002-04-18";66;1;3;1;4871;0;0;0
14;"2002-03-13";"2002-04-26";44;0;4;1;4872;0;0;0
14;"2002-02-27";"2002-04-25";57;0;2;1;4873;0;0;0
14;"2002-02-11";"2002-04-18";66;1;3;1;4874;0;0;0
14;"2002-02-11";"2002-03-14";31;1;25;1;4875;0;0;0
14;"2002-02-11";"2002-03-22";39;1;2;1;4876;0;0;0
14;"2002-02-20";"2002-04-26";65;1;9;1;4877;0;0;0
14;"2002-02-11";"2002-04-18";66;0;3;1;4878;0;0;0
14;"2002-02-11";"2002-04-18";66;1;3;1;4879;0;0;0
14;"2002-03-06";"2002-04-25";50;1;21;1;4880;0;0;0
14;"2002-03-06";"2002-05-17";72;0;1;0;4881;0;0;0
14;"2002-02-27";"2002-05-17";79;1;25;1;4882;0;0;0
14;"2002-03-06";"2002-05-17";72;1;1;1;4883;0;0;0
14;"2002-02-11";"2002-04-18";66;1;3;1;4884;0;0;0
14;"2002-02-11";"2002-02-21";10;1;3;1;4885;0;0;0
14;"2002-02-20";"2002-04-26";65;1;25;0;4886;0;0;0
14;"2002-02-25";"2002-04-26";60;1;21;1;4887;0;0;0
14;"2002-03-06";"2002-05-17";72;1;1;1;4888;0;0;0
14;"2002-02-11";"2002-04-18";66;1;3;1;4889;0;0;0
14;"2002-02-11";"2002-03-21";38;1;3;1;4890;0;0;0
14;"2002-03-13";"2002-04-25";43;0;16;1;4891;0;0;0
14;"2002-03-13";"2002-04-25";43;1;16;1;4892;0;0;0
14;"2002-03-08";"2002-04-26";49;0;4;1;4893;0;0;0
14;"2002-04-11";"2002-05-17";36;1;1;1;4894;0;0;0
14;"2002-02-13";"2002-04-26";72;1;21;1;4895;0;0;0
14;"2002-02-13";"2002-05-17";93;1;2;1;4896;0;0;0
14;"2002-03-13";"2002-04-25";43;0;7;1;4897;0;0;0
14;"2002-01-29";"2002-03-01";31;0;2;1;4902;0;0;0
14;"2002-04-11";"2002-05-16";35;1;9;1;4906;0;0;0
14;"2002-04-11";"2002-05-16";35;0;14;1;4907;0;0;0
14;"2002-04-11";"2002-05-17";36;0;16;1;4908;0;0;0
14;"2002-04-04";"2002-05-17";43;0;3;0;4909;0;0;0
14;"2002-04-04";"2002-05-17";43;0;1;1;4910;0;0;0
14;"2002-04-04";"2002-05-16";42;0;4;1;4911;0;0;0
14;"2002-04-11";"2002-04-25";14;NA;16;0;4912;0;0;0
14;"2002-04-17";"2002-06-07";51;1;25;1;4913;0;0;0
14;"2002-03-27";"2002-07-04";99;1;3;1;4914;0;0;0
14;"2002-04-11";"2002-05-17";36;1;16;1;4915;0;0;0
14;"2002-03-27";"2002-06-07";72;0;9;1;4916;0;0;0
14;"2002-04-11";"2002-06-07";57;0;16;1;4917;0;0;0
14;"2002-04-11";"2002-04-26";15;1;7;1;4918;0;0;0
14;"2002-03-27";"2002-05-16";50;0;3;1;4919;0;0;0
14;"2002-02-20";"2002-05-17";86;0;16;1;4922;0;0;0
14;"2002-02-20";"2002-04-25";64;0;16;1;4925;0;0;0
14;"2002-04-04";"2002-04-25";21;NA;4;0;4928;0;0;0
14;"2002-02-26";"2002-04-25";58;0;4;1;4931;0;0;0
14;"2002-02-26";"2002-05-17";80;NA;16;0;4934;0;0;0
14;"2002-02-26";"2002-04-18";51;0;4;1;4936;0;0;0
14;"2002-03-13";"2002-06-07";86;NA;14;0;4941;0;0;0
14;"2002-05-07";"2002-06-27";51;1;3;1;4944;0;0;0
14;"2002-05-08";"2002-06-13";36;0;16;0;4945;0;0;0
14;"2002-05-07";"2002-06-13";37;1;3;1;4946;0;0;0
14;"2002-05-08";"2002-06-13";36;0;3;1;4947;0;0;0
14;"2002-05-07";"2002-06-14";38;1;16;1;4948;0;0;0
14;"2002-05-08";"2002-06-13";36;1;1;1;4949;0;0;0
14;"2002-05-08";"2002-06-13";36;0;9;1;4950;0;0;0
14;"2002-04-08";"2002-05-17";39;0;7;1;4951;0;0;0
14;"2002-05-07";"2002-06-13";37;0;16;1;4952;0;0;0
14;"2002-05-07";"2002-06-13";37;1;3;1;4953;0;0;0
14;"2002-05-15";"2002-06-07";23;NA;16;0;4954;0;0;0
14;"2002-05-08";"2002-06-14";37;1;16;1;4955;0;0;0
14;"2002-04-08";"2002-05-17";39;1;7;0;4956;0;0;0
14;"2002-05-07";"2002-06-13";37;0;3;1;4957;0;0;0
14;"2002-05-07";"2002-06-07";31;0;25;1;4958;0;0;0
14;"2002-05-07";"2002-06-13";37;1;3;1;4959;0;0;0
14;"2002-05-08";"2002-06-14";37;1;2;1;4960;0;0;0
14;"2002-04-08";"2002-06-13";66;1;14;1;4961;0;0;0
14;"2002-03-19";"2002-05-17";59;0;7;1;4963;0;0;0
14;"2002-03-19";"2002-06-07";80;0;16;1;4964;0;0;0
14;"2002-05-07";"2002-06-06";30;1;9;1;4971;0;0;0
14;"2002-04-16";"2002-05-17";31;1;1;1;4976;0;0;0
14;"2002-06-03";"2002-07-05";32;1;25;1;4978;0;0;0
14;"2002-06-03";"2002-06-13";10;1;16;1;4979;0;0;0
14;"2002-05-13";"2002-06-13";31;1;14;1;4980;0;0;0
14;"2002-06-03";"2002-06-13";10;1;3;1;4981;0;0;0
14;"2002-06-03";"2002-06-13";10;1;25;1;4982;0;0;0
14;"2002-05-13";"2002-06-13";31;0;16;1;4983;0;0;0
14;"2002-06-03";"2002-06-13";10;0;3;1;4984;0;0;0
14;"2002-05-13";"2002-06-13";31;1;16;1;4985;0;0;0
14;"2002-06-03";"2002-06-14";11;0;25;1;4986;0;0;0
14;"2002-06-03";"2002-06-13";10;0;3;1;4987;0;0;0
14;"2002-06-03";"2002-07-04";31;1;3;1;4988;0;0;0
14;"2002-05-13";"2002-06-13";31;1;3;1;4989;0;0;0
14;"2002-05-13";"2002-06-13";31;1;3;1;4990;0;0;0
14;"2002-06-03";"2002-06-13";10;1;3;1;4991;0;0;0
14;"2002-04-23";"2002-06-14";52;NA;25;0;4994;0;0;0
14;"2002-05-13";"2002-06-14";32;1;4;1;4997;0;0;0
14;"2002-05-14";"2002-06-14";31;1;9;1;4999;0;0;0
14;"2002-05-14";"2002-06-28";45;0;2;1;5001;0;0;0
14;"2002-05-14";"2002-06-14";31;0;14;1;5002;0;0;0
14;"2002-05-14";"2002-06-28";45;1;2;1;5004;0;0;0
14;"2002-05-14";"2002-06-06";23;1;7;1;5005;0;0;0
14;"2002-06-04";"2002-06-27";23;0;16;0;5012;0;0;0
14;"2002-06-04";"2002-06-14";10;0;16;1;5013;0;0;0
14;"2002-06-04";"2002-07-04";30;0;14;1;5014;0;0;0
14;"2002-06-11";"2002-07-05";24;1;25;0;5017;0;0;0
14;"2002-06-11";"2002-07-04";23;0;2;1;5019;0;0;0
14;"2002-08-26";"2002-09-12";17;1;9;1;5033;1;0;0
15;"2002-11-29";"2003-03-20";111;0;9;1;5040;0;0;0
15;"2004-02-26";"2004-04-29";63;1;9;1;5042;0;0;0
15;"2003-12-09";"2004-04-29";142;NA;9;0;5043;0;0;0
15;"2002-10-25";"2003-04-10";167;1;2;1;5044;0;0;0
15;"2002-10-24";"2003-01-16";84;1;3;1;5048;0;0;0
15;"2002-10-24";"2003-01-30";98;1;3;1;5049;0;0;0
15;"2002-10-25";"2003-04-11";168;0;3;1;5050;0;0;0
15;"2002-11-06";"2003-04-11";156;0;16;1;5051;0;0;0
15;"2002-10-25";"2003-01-16";83;0;16;1;5052;0;0;0
15;"2003-04-08";"2003-09-26";171;NA;2;0;5054;0;0;0
15;"2003-05-28";"2003-09-26";121;NA;2;0;5055;0;0;0
15;"2003-06-16";"2003-09-26";102;NA;2;0;5056;0;0;0
15;"2003-10-01";"2003-10-17";16;NA;2;0;5062;0;0;0
15;"2003-09-08";"2003-10-17";39;1;9;1;5063;0;0;0
15;"2003-09-08";"2003-10-17";39;1;9;1;5064;0;0;0
15;"2003-09-05";"2003-10-17";42;1;2;1;5065;0;0;0
15;"2002-11-05";"2002-11-14";9;0;9;1;5069;0;0;0
15;"2002-11-05";"2002-11-15";10;0;2;1;5070;0;0;0
15;"2002-11-05";"2002-11-15";10;1;2;1;5071;0;0;0
15;"2002-11-05";"2002-11-15";10;1;2;0;5072;0;0;0
15;"2002-11-05";"2002-11-15";10;0;2;1;5073;0;0;0
15;"2003-09-19";"2003-11-07";49;1;9;1;5079;0;0;0
15;"2003-09-29";"2003-11-07";39;1;9;1;5080;0;0;0
15;"2003-09-23";"2003-11-07";45;NA;9;0;5081;0;0;0
15;"2003-01-29";"2003-04-10";71;0;16;1;5082;0;0;0
15;"2002-11-14";"2002-12-19";35;NA;9;0;5088;0;0;0
15;"2003-08-15";"2003-11-28";105;0;9;1;5092;0;0;0
15;"2002-11-22";"2002-12-19";27;0;9;1;5093;0;0;0
15;"2003-01-10";"2003-02-21";42;1;9;1;5096;0;0;0
15;"2002-12-02";"2003-01-17";46;0;2;1;5097;0;0;0
15;"2002-12-02";"2003-02-21";81;NA;9;0;5098;0;0;0
15;"2002-12-17";"2003-02-14";59;0;2;1;5113;0;0;0
15;"2002-12-17";"2003-03-13";86;0;1;1;5114;0;0;0
15;"2003-02-26";"2003-04-11";44;1;9;1;5117;0;0;0
15;"2003-02-26";"2003-05-22";85;1;3;1;5118;0;0;0
15;"2003-03-05";"2003-06-26";113;1;2;1;5119;0;0;0
15;"2003-02-03";"2003-03-13";38;0;2;1;5120;0;0;0
15;"2003-01-14";"2003-01-31";17;0;4;1;5122;0;0;0
15;"2003-02-07";"2003-05-09";91;1;14;1;5126;0;0;0
15;"2003-01-28";"2003-07-03";156;0;16;1;5129;0;0;0
15;"2003-03-24";"2003-09-09";169;1;3;1;5135;0;0;0
